set_num,name,year,theme_id,num_parts,set_img_url,set_url
79007-1,Battle at the Black Gate,2013,566,656,https://cdn.rebrickable.com/media/sets/79007-1/12394.jpg,https://rebrickable.com/sets/79007-1/battle-at-the-black-gate/
60027-1,Monster Truck Transporter,2013,52,307,https://cdn.rebrickable.com/media/sets/60027-1/2235.jpg,https://rebrickable.com/sets/60027-1/monster-truck-transporter/
79109-1,Colby City Showdown,2013,575,588,https://cdn.rebrickable.com/media/sets/79109-1/43395.jpg,https://rebrickable.com/sets/79109-1/colby-city-showdown/
41015-1,Dolphin Cruiser,2013,494,631,https://cdn.rebrickable.com/media/sets/41015-1/13592.jpg,https://rebrickable.com/sets/41015-1/dolphin-cruiser/
60004-1,Fire Station,2013,58,753,https://cdn.rebrickable.com/media/sets/60004-1/12657.jpg,https://rebrickable.com/sets/60004-1/fire-station/
60026-1,Town Square,2013,63,918,https://cdn.rebrickable.com/media/sets/60026-1/6090.jpg,https://rebrickable.com/sets/60026-1/town-square/
60031-1,City Corner,2013,63,486,https://cdn.rebrickable.com/media/sets/60031-1/6685.jpg,https://rebrickable.com/sets/60031-1/city-corner/
45544-1,EV3 Core Set,2013,518,547,https://cdn.rebrickable.com/media/sets/45544-1/8807.jpg,https://rebrickable.com/sets/45544-1/ev3-core-set/
79104-2,The Shellraiser Street Chase V2.0,2013,570,657,https://cdn.rebrickable.com/media/sets/79104-2/42381.jpg,https://rebrickable.com/sets/79104-2/the-shellraiser-street-chase-v20/
10237-1,The Tower of Orthanc,2013,566,2361,https://cdn.rebrickable.com/media/sets/10237-1/6587.jpg,https://rebrickable.com/sets/10237-1/the-tower-of-orthanc/
79110-1,Silver Mine Shootout,2013,575,644,https://cdn.rebrickable.com/media/sets/79110-1/42241.jpg,https://rebrickable.com/sets/79110-1/silver-mine-shootout/
21017-1,Imperial Hotel,2013,252,1188,https://cdn.rebrickable.com/media/sets/21017-1/15858.jpg,https://rebrickable.com/sets/21017-1/imperial-hotel/
9457-1,Fangpyre Wrecking Ball,2012,435,415,https://cdn.rebrickable.com/media/sets/9457-1/46876.jpg,https://rebrickable.com/sets/9457-1/fangpyre-wrecking-ball/
6864-1,Batmobile and the Two-Face Chase,2012,697,532,https://cdn.rebrickable.com/media/sets/6864-1/10679.jpg,https://rebrickable.com/sets/6864-1/batmobile-and-the-two-face-chase/
4209-1,Fire Plane,2012,58,522,https://cdn.rebrickable.com/media/sets/4209-1/2632.jpg,https://rebrickable.com/sets/4209-1/fire-plane/
10223-1,Kingdoms Joust,2012,196,1575,https://cdn.rebrickable.com/media/sets/10223-1/47385.jpg,https://rebrickable.com/sets/10223-1/kingdoms-joust/
9474-1,The Battle of Helm's Deep,2012,566,1367,https://cdn.rebrickable.com/media/sets/9474-1/13508.jpg,https://rebrickable.com/sets/9474-1/the-battle-of-helms-deep/
6868-1,Hulk's Helicarrier Breakout,2012,702,390,https://cdn.rebrickable.com/media/sets/6868-1/47066.jpg,https://rebrickable.com/sets/6868-1/hulks-helicarrier-breakout/
4441-1,Police Dog Van,2012,61,313,https://cdn.rebrickable.com/media/sets/4441-1/6484.jpg,https://rebrickable.com/sets/4441-1/police-dog-van/
9466-1,The Crazy Scientist & His Monster,2012,558,430,https://cdn.rebrickable.com/media/sets/9466-1/9479.jpg,https://rebrickable.com/sets/9466-1/the-crazy-scientist-his-monster/
4439-1,Heavy-Duty Helicopter,2012,61,393,https://cdn.rebrickable.com/media/sets/4439-1/6854.jpg,https://rebrickable.com/sets/4439-1/heavy-duty-helicopter/
9443-1,Rattlecopter,2012,435,327,https://cdn.rebrickable.com/media/sets/9443-1/46448.jpg,https://rebrickable.com/sets/9443-1/rattlecopter/
4000012-1,Piper Airplane,2012,599,619,https://cdn.rebrickable.com/media/sets/4000012-1/13981.jpg,https://rebrickable.com/sets/4000012-1/piper-airplane/
9445-1,Fangpyre Truck Ambush,2012,435,452,https://cdn.rebrickable.com/media/sets/9445-1/45159.jpg,https://rebrickable.com/sets/9445-1/fangpyre-truck-ambush/
9394-1,Jet Plane,2012,1,499,https://cdn.rebrickable.com/media/sets/9394-1/46328.jpg,https://rebrickable.com/sets/9394-1/jet-plane/
21101-1,Hayabusa,2012,576,369,https://cdn.rebrickable.com/media/sets/21101-1/8702.jpg,https://rebrickable.com/sets/21101-1/hayabusa/
9525-1,Pre Vizsla's Mandalorian Fighter,2012,158,403,https://cdn.rebrickable.com/media/sets/9525-1/5276.jpg,https://rebrickable.com/sets/9525-1/pre-vizslas-mandalorian-fighter/
6869-1,Quinjet Aerial Battle,2012,702,736,https://cdn.rebrickable.com/media/sets/6869-1/16552.jpg,https://rebrickable.com/sets/6869-1/quinjet-aerial-battle/
9467-1,The Ghost Train,2012,558,744,https://cdn.rebrickable.com/media/sets/9467-1/6659.jpg,https://rebrickable.com/sets/9467-1/the-ghost-train/
853373-1,Kingdoms Chess,2012,196,329,https://cdn.rebrickable.com/media/sets/853373-1/16710.jpg,https://rebrickable.com/sets/853373-1/kingdoms-chess/
9476-1,The Orc Forge,2012,566,363,https://cdn.rebrickable.com/media/sets/9476-1/15126.jpg,https://rebrickable.com/sets/9476-1/the-orc-forge/
9396-1,Helicopter,2012,1,1056,https://cdn.rebrickable.com/media/sets/9396-1/19183.jpg,https://rebrickable.com/sets/9396-1/helicopter/
4207-1,City Garage,2012,63,938,https://cdn.rebrickable.com/media/sets/4207-1/6756.jpg,https://rebrickable.com/sets/4207-1/city-garage/
9448-1,Samurai X Mech,2012,435,452,https://cdn.rebrickable.com/media/sets/9448-1/10595.jpg,https://rebrickable.com/sets/9448-1/samurai-x-mech/
7347-1,Highway Pickup,2012,672,805,https://cdn.rebrickable.com/media/sets/7347-1/47333.jpg,https://rebrickable.com/sets/7347-1/highway-pickup/
3188-1,Heartlake Vet,2012,494,371,https://cdn.rebrickable.com/media/sets/3188-1/6018.jpg,https://rebrickable.com/sets/3188-1/heartlake-vet/
9499-1,Gungan Sub,2012,158,466,https://cdn.rebrickable.com/media/sets/9499-1/852.jpg,https://rebrickable.com/sets/9499-1/gungan-sub/
9397-1,Logging Truck,2012,1,1308,https://cdn.rebrickable.com/media/sets/9397-1/45171.jpg,https://rebrickable.com/sets/9397-1/logging-truck/
79004-1,Barrel Escape,2012,562,334,https://cdn.rebrickable.com/media/sets/79004-1/14234.jpg,https://rebrickable.com/sets/79004-1/barrel-escape/
